#time,Andrea:member_47,Tony:member_48,Freddie:member_1057,Betty:member_1067,
20102855,55,55,259,259,
20102856,55,55,259,259,
20102857,55,55,56,259,
20102858,55,55,56,259,
20102859,55,55,56,259,
20102860,55,55,56,259,
20102861,55,55,56,259,
20102862,55,55,56,259,
20102863,55,55,259,259,
20102864,55,55,259,259,
20102865,55,55,259,259,
20102866,55,55,259,259,
20102867,55,55,56,259,
20102868,55,55,56,259,
20102869,55,55,56,259,
20102870,55,55,56,259,
20102871,55,55,56,259,
20102872,55,55,56,259,
20102873,55,55,259,259,
20102874,55,55,259,259,
20102875,55,55,259,259,
20102876,55,55,259,259,
20102877,55,55,56,259,
20102878,55,55,56,259,
20102879,55,55,56,259,
20102880,55,55,56,259,
20102881,55,55,56,259,
20102882,55,55,56,259,
20102883,55,55,259,259,
20102884,55,55,259,259,
20102885,55,55,56,259,
20102886,55,55,56,259,
20102887,55,55,56,259,
20102888,55,55,56,259,
20102889,55,55,56,259,
20102890,55,55,56,259,
20102891,55,55,56,259,
20102892,55,55,56,259,
20102893,55,55,259,259,
20102894,55,55,259,259,
20102895,55,55,259,259,
20102896,55,55,259,259,
20102897,55,55,56,259,
20102898,55,55,56,259,
20102899,55,55,56,259,
20102900,55,55,56,259,
20102901,55,55,56,259,
20102902,55,55,56,259,
20102903,55,55,56,259,
20102904,55,55,56,259,
20102905,55,55,56,259,
20102906,55,55,56,259,
20102907,55,55,56,259,
20102908,55,55,56,259,
20102909,55,55,56,259,
20102910,55,55,56,259,
20102911,55,55,56,259,
20102912,55,55,56,259,
20102913,55,55,56,259,
20102914,55,55,56,259,
20102915,55,55,56,259,
20102916,55,55,56,259,
20102917,55,55,56,259,
20102918,55,55,56,259,
20102919,55,55,56,259,
20102920,55,55,56,259,
20102921,55,55,56,259,
20102922,55,55,56,259,
20102923,55,55,259,259,
20102924,55,55,259,259,
20102925,55,55,259,259,
20102926,55,55,259,259,
20102927,55,55,56,259,
20102928,55,55,56,259,
20102929,55,55,56,259,
20102930,55,55,56,259,
20102931,55,55,56,259,
20102932,55,55,56,259,
20102933,55,55,259,259,
20102934,55,55,259,259,
20102935,55,55,56,259,
20102936,55,55,56,259,
20102937,55,55,56,259,
20102938,55,55,56,259,
20102939,55,55,56,259,
20102940,55,55,56,259,
20102941,55,55,56,259,
20102942,55,55,56,259,
20102943,55,55,259,259,
20102944,55,55,259,259,
20102945,55,55,56,259,
20102946,55,55,56,259,
20102947,55,55,56,259,
20102948,55,55,56,259,
20102949,55,55,56,259,
20102950,55,55,56,259,
20102951,55,55,56,259,
20102952,55,55,56,259,
20102953,55,55,259,259,
20102954,55,55,259,259,
20102955,55,55,259,259,
20102956,55,55,259,259,
20102957,55,55,56,259,
20102958,55,55,56,259,
20102959,55,55,56,259,
20102960,55,55,56,259,
20102961,55,55,56,259,
20102962,55,55,56,259,
20102963,55,55,259,259,
20102964,55,55,259,259,
20102965,55,55,56,259,
20102966,55,55,56,259,
20102967,55,55,56,259,
20102968,55,55,56,259,
20102969,55,55,56,259,
20102970,55,55,56,259,
20102971,55,55,56,259,
20102972,55,55,56,259,
20102973,55,55,56,259,
20102974,55,55,56,259,
20102975,55,55,56,259,
20102976,55,55,56,259,
20102977,55,55,56,259,
20102978,55,55,56,259,
20102979,55,55,56,259,
20102980,55,55,56,259,
20102981,55,55,56,259,
20102982,55,55,56,259,
20102983,55,55,56,259,
20102984,55,55,56,259,
20102985,55,55,56,259,
20102986,55,55,56,259,
20102987,55,55,56,259,
20102988,55,55,56,259,
20102989,55,55,56,259,
20102990,55,55,56,259,
20102991,55,55,56,259,
20102992,55,55,56,259,
20102993,55,55,259,259,
20102994,55,55,259,259,
20102995,55,55,56,259,
20102996,55,55,56,259,
20102997,55,55,56,259,
20102998,55,55,56,259,
20102999,55,55,56,259,
20103000,55,55,56,259,
20103001,55,55,56,259,
20103002,55,55,56,259,
20103003,55,55,259,259,
20103004,55,55,259,259,
20103005,55,55,259,259,
20103006,55,55,259,259,
20103007,55,55,56,259,
20103008,55,55,56,259,
20103009,55,55,56,259,
20103010,55,55,56,259,
20103011,55,55,56,259,
20103012,55,55,56,259,
20103013,55,55,259,259,
20103014,55,55,259,259,
20103015,55,55,56,259,
20103016,55,55,56,259,
20103017,55,55,56,259,
20103018,55,55,56,259,
20103019,55,55,56,259,
20103020,55,55,56,259,
20103021,55,55,56,259,
20103022,55,55,56,259,
20103023,55,55,259,259,
20103024,55,55,259,259,
20103025,55,55,56,259,
20103026,55,55,56,259,
20103027,55,55,56,259,
20103028,55,55,56,259,
20103029,55,55,56,259,
20103030,55,55,56,259,
20103031,55,55,56,259,
20103032,55,55,56,259,
20103033,55,55,56,259,
20103034,55,55,56,259,
20103035,55,55,56,259,
20103036,55,55,56,259,
20103037,55,55,56,259,
20103038,55,55,56,259,
20103039,55,55,56,259,
20103040,55,55,56,259,
20103041,55,55,56,259,
20103042,55,55,56,259,
20103043,55,55,56,259,
20103044,55,55,56,259,
20103045,55,55,56,259,
20103046,55,55,56,259,
20103047,55,55,56,259,
20103048,55,55,56,259,
20103049,55,55,56,259,
20103050,55,55,56,259,
20103051,55,55,56,259,
20103052,55,55,56,259,
20103053,55,55,56,259,
20103054,55,55,56,259,
20103055,55,55,56,259,
20103056,55,55,56,259,
20103057,55,55,56,259,
20103058,55,55,56,259,
20103059,55,55,56,259,
20103060,55,55,56,259,
20103061,55,55,56,259,
20103062,55,55,56,259,
20103063,55,55,259,259,
20103064,55,55,259,259,
20103065,55,55,259,259,
20103066,55,55,259,259,
20103067,55,55,56,259,
20103068,55,55,56,259,
20103069,55,55,56,259,
20103070,55,55,56,259,
20103071,55,55,56,259,
20103072,55,55,56,259,
20103073,55,55,259,259,
20103074,55,55,259,259,
20103075,55,55,259,259,
20103076,55,55,259,259,
20103077,55,55,56,259,
20103078,55,55,56,259,
20103079,55,55,56,259,
20103080,55,55,56,259,
20103081,55,55,56,259,
20103082,55,55,56,259,
20103083,55,55,259,259,
20103084,55,55,259,259,
20103085,55,55,259,259,
20103086,55,55,259,259,
20103087,55,55,56,259,
20103088,55,55,56,259,
20103089,55,55,56,259,
20103090,55,55,56,259,
20103091,55,55,56,259,
20103092,55,55,56,259,
20103093,55,55,259,259,
20103094,55,55,259,259,
20103095,55,55,56,259,
20103096,55,55,56,259,
20103097,55,55,56,259,
20103098,55,55,56,259,
20103099,55,55,56,259,
20103100,55,55,56,259,
20103101,55,55,56,259,
20103102,55,55,56,259,
20103103,55,55,259,259,
20103104,55,55,259,259,
20103105,55,55,259,259,
20103106,55,55,259,259,
20103107,55,55,56,259,
20103108,55,55,56,259,
20103109,55,55,56,259,
20103110,55,55,56,259,
20103111,55,55,56,259,
20103112,55,55,56,259,
20103113,55,55,56,259,
20103114,55,55,56,259,
20103115,55,55,56,259,
20103116,55,55,56,259,
20103117,55,55,56,259,
20103118,55,55,56,259,
20103119,55,55,56,259,
20103120,55,55,56,259,
20103121,55,55,56,259,
20103122,55,55,56,259,
20103123,55,55,56,259,
20103124,55,55,56,259,
20103125,55,55,56,259,
20103126,55,55,56,259,
20103127,55,55,56,259,
20103128,55,55,56,259,
20103129,55,55,56,259,
20103130,55,55,56,259,
20103131,55,55,56,259,
20103132,55,55,56,259,
20103133,55,55,259,259,
20103134,55,55,259,259,
20103135,55,55,259,259,
20103136,55,55,259,259,
20103137,55,55,56,259,
20103138,55,55,56,259,
20103139,55,55,56,259,
20103140,55,55,56,259,
20103141,55,55,56,259,
20103142,55,55,56,259,
20103143,55,55,56,259,
20103144,55,55,56,259,
20103145,55,55,56,259,
20103146,55,55,56,259,
20103147,55,55,56,259,
20103148,55,55,56,259,
20103149,55,55,56,259,
20103150,55,55,56,259,
20103151,55,55,56,259,
20103152,55,55,56,259,
20103153,55,55,56,259,
20103154,55,55,56,259,
20103155,55,55,56,259,
20103156,55,55,56,259,
20103157,55,55,56,259,
20103158,55,55,56,259,
20103159,55,55,56,259,
20103160,55,55,56,259,
20103161,55,55,56,259,
20103162,55,55,56,259,
20103163,55,55,259,259,
20103164,55,55,259,259,
20103165,55,55,56,259,
20103166,55,55,56,259,
20103167,55,55,56,259,
20103168,55,55,56,259,
20103169,55,55,56,259,
20103170,55,55,56,259,
20103171,55,55,56,259,
20103172,55,55,56,259,
20103173,55,55,259,259,
20103174,55,55,259,259,
20103175,55,55,259,259,
20103176,55,55,259,259,
20103177,55,55,56,259,
20103178,55,55,56,259,
20103179,55,55,56,259,
20103180,55,55,56,259,
20103181,55,55,56,259,
20103182,55,55,56,259,
20103183,55,55,56,259,
20103184,55,55,56,259,
20103185,55,55,56,259,
20103186,55,55,56,259,
20103187,55,55,56,259,
20103188,55,55,56,259,
20103189,55,55,56,259,
20103190,55,55,56,259,
20103191,55,55,56,259,
20103192,55,55,56,259,
20103193,55,55,56,259,
20103194,55,55,56,259,
20103195,55,55,56,259,
20103196,55,55,56,259,
20103197,55,55,56,259,
20103198,55,55,56,259,
20103199,55,55,56,259,
20103200,55,55,56,259,
20103201,55,55,56,259,
20103202,55,55,56,259,
20103203,55,55,259,259,
20103204,55,55,259,259,
20103205,55,55,259,259,
20103206,55,55,259,259,
20103207,55,55,259,259,
20103208,55,55,56,259,
20103209,55,55,56,259,
20103210,55,55,56,259,
20103211,55,55,56,259,
20103212,55,55,56,259,
20103213,55,55,56,259,
20103214,55,55,56,259,
20103215,55,55,56,259,
20103216,55,55,56,259,
20103217,55,55,56,259,
20103218,55,55,56,259,
20103219,55,55,56,259,
20103220,55,55,56,259,
20103221,55,55,56,259,
20103222,55,55,56,259,
20103223,55,55,56,259,
20103224,55,55,56,259,
20103225,55,55,56,259,
20103226,55,55,56,259,
20103227,55,55,56,259,
20103228,55,55,56,259,
20103229,55,55,56,259,
20103230,55,55,56,259,
20103231,55,55,56,259,
20103232,55,55,56,259,
20103233,55,55,259,259,
20103234,55,55,259,259,
20103235,55,55,259,259,
20103236,55,55,259,259,
20103237,55,55,56,259,
20103238,55,55,56,259,
20103239,55,55,56,259,
20103240,55,55,56,259,
20103241,55,55,56,259,
20103242,55,55,56,259,
20103243,55,55,259,259,
20103244,55,55,259,259,
20103245,55,55,259,259,
20103246,55,55,259,259,
20103247,55,55,56,259,
20103248,55,55,56,259,
20103249,55,55,56,259,
20103250,55,55,56,259,
20103251,55,55,56,259,
20103252,55,55,56,259,
20103253,55,55,56,259,
20103254,55,55,56,259,
20103255,55,55,56,259,
20103256,55,55,56,259,
20103257,55,55,56,259,
20103258,55,55,56,259,
20103259,55,55,56,259,
20103260,55,55,56,259,
20103261,55,55,56,259,
20103262,55,55,56,259,
20103263,55,55,56,259,
20103264,55,55,56,259,
20103265,55,55,56,259,
20103266,55,55,56,259,
20103267,55,55,56,259,
20103268,55,55,56,259,
20103269,55,55,56,259,
20103270,55,55,56,259,
20103271,55,55,56,259,
20103272,55,55,56,259,
20103273,55,55,259,259,
20103274,55,55,259,259,
20103275,55,55,56,259,
20103276,55,55,56,259,
20103277,55,55,56,259,
20103278,55,55,56,259,
20103279,55,55,56,259,
20103280,55,55,56,259,
20103281,55,55,56,259,
20103282,55,55,56,259,
20103283,55,55,259,259,
20103284,55,55,259,259,
20103285,55,55,259,259,
20103286,55,55,259,259,
20103287,55,55,56,259,
20103288,55,55,56,259,
20103289,55,55,56,259,
20103290,55,55,56,259,
20103291,55,55,56,259,
20103292,55,55,56,259,
20103293,55,55,259,259,
20103294,55,55,259,259,
20103295,55,55,259,259,
20103296,55,55,259,259,
20103297,55,55,56,259,
20103298,55,55,56,259,
20103299,55,55,56,259,
20103300,55,55,56,259,
20103301,55,55,56,259,
20103302,55,55,56,259,
20103303,55,55,259,259,
20103304,55,55,259,259,
20103305,55,55,56,259,
20103306,55,55,56,259,
20103307,55,55,56,259,
20103308,55,55,56,259,
20103309,55,55,56,259,
20103310,55,55,56,259,
20103311,55,55,56,259,
20103312,55,55,56,259,
20103313,55,55,259,259,
20103314,55,55,259,259,
20103315,55,55,259,259,
20103316,55,55,259,259,
20103317,55,55,56,259,
20103318,55,55,56,259,
20103319,55,55,56,259,
20103320,55,55,56,259,
20103321,55,55,56,259,
20103322,55,55,56,259,
20103323,55,55,56,259,
20103324,55,55,56,259,
20103325,55,55,56,259,
20103326,55,55,56,259,
20103327,55,55,56,259,
20103328,55,55,56,259,
20103329,55,55,56,259,
20103330,55,55,56,259,
20103331,55,55,56,259,
20103332,55,55,56,259,
20103333,55,55,56,259,
20103334,55,55,56,259,
20103335,55,55,56,259,
20103336,55,55,56,259,
20103337,55,55,56,259,
20103338,55,55,56,259,
20103339,55,55,56,259,
20103340,55,55,56,259,
20103341,55,55,56,259,
20103342,55,55,56,259,
20103343,55,55,259,259,
20103344,55,55,259,259,
20103345,55,55,56,259,
20103346,55,55,56,259,
20103347,55,55,56,259,
20103348,55,55,56,259,
20103349,55,55,56,259,
20103350,55,55,56,259,
20103351,55,55,56,259,
20103352,55,55,56,259,
20103353,55,55,259,259,
20103354,55,55,259,259,
20103355,55,55,259,259,
20103356,55,55,259,259,
20103357,55,55,259,259,
20103358,55,55,56,259,
20103359,55,55,56,259,
20103360,55,55,56,259,
20103361,55,55,56,259,
20103362,55,55,56,259,
20103363,55,55,259,259,
20103364,55,55,259,259,
20103365,55,55,259,259,
20103366,55,55,259,259,
20103367,55,55,259,259,
20103368,55,55,56,259,
20103369,55,55,56,259,
20103370,55,55,56,259,
20103371,55,55,56,259,
20103372,55,55,56,259,
20103373,55,55,259,259,
20103374,55,55,259,259,
20103375,55,55,56,259,
20103376,55,55,56,259,
20103377,55,55,56,259,
20103378,55,55,56,259,
20103379,55,55,56,259,
20103380,55,55,56,259,
20103381,55,55,56,259,
20103382,55,55,56,259,
20103383,55,55,259,259,
20103384,55,55,259,259,
20103385,55,55,259,259,
20103386,55,55,259,259,
20103387,55,55,56,259,
20103388,55,55,56,259,
20103389,55,55,56,259,
20103390,55,55,56,259,
20103391,55,55,56,259,
20103392,55,55,56,259,
20103393,55,55,56,259,
20103394,55,55,56,259,
20103395,55,55,56,259,
20103396,55,55,56,259,
20103397,55,55,56,259,
20103398,55,55,56,259,
20103399,55,55,56,259,
20103400,55,55,56,259,
20103401,55,55,56,259,
20103402,55,55,56,259,
20103403,55,55,56,259,
20103404,55,55,56,259,
20103405,55,55,56,259,
20103406,55,55,56,259,
20103407,55,55,56,259,
20103408,55,55,56,259,
20103409,55,55,56,259,
20103410,55,55,56,259,
20103411,55,55,56,259,
20103412,55,55,56,259,
20103413,55,55,259,259,
20103414,55,55,259,259,
20103415,55,55,259,259,
20103416,55,55,259,259,
20103417,55,55,56,259,
20103418,55,55,56,259,
20103419,55,55,56,259,
20103420,55,55,56,259,
20103421,55,55,56,259,
20103422,55,55,56,259,
20103423,55,55,259,259,
20103424,55,55,259,259,
20103425,55,55,259,259,
20103426,55,55,259,259,
20103427,55,55,56,259,
20103428,55,55,56,259,
20103429,55,55,56,259,
20103430,55,55,56,259,
20103431,55,55,56,259,
20103432,55,55,56,259,
20103433,55,55,259,259,
20103434,55,55,259,259,
20103435,55,55,56,259,
20103436,55,55,56,259,
20103437,55,55,56,259,
20103438,55,55,56,259,
20103439,55,55,56,259,
20103440,55,55,56,259,
20103441,55,55,56,259,
20103442,55,55,56,259,
20103443,55,55,259,259,
20103444,55,55,259,259,
20103445,55,55,259,259,
20103446,55,55,259,259,
20103447,55,55,56,259,
20103448,55,55,56,259,
20103449,55,55,56,259,
20103450,55,55,56,259,
20103451,55,55,56,259,
20103452,55,55,56,259,
20103453,55,55,259,259,
20103454,55,55,259,259,
20103455,55,55,56,259,
20103456,55,55,56,259,
20103457,55,55,56,259,
20103458,55,55,56,259,
20103459,55,55,56,259,
20103460,55,55,56,259,
20103461,55,55,56,259,
20103462,55,55,56,259,
20103463,55,55,56,259,
20103464,55,55,56,259,
20103465,55,55,56,259,
20103466,55,55,56,259,
20103467,55,55,56,259,
20103468,55,55,56,259,
20103469,55,55,56,259,
20103470,55,55,56,259,
20103471,55,55,56,259,
20103472,55,55,56,259,
20103473,55,55,56,259,
20103474,55,55,56,259,
20103475,55,55,56,259,
20103476,55,55,56,259,
20103477,55,55,56,259,
20103478,55,55,56,259,
20103479,55,55,56,259,
20103480,55,55,56,259,
20103481,55,55,56,259,
20103482,55,55,56,259,
20103483,55,55,56,259,
20103484,55,55,56,259,
20103485,55,55,56,259,
20103486,55,55,56,259,
20103487,55,55,56,259,
20103488,55,55,56,259,
20103489,55,55,56,259,
20103490,55,55,56,259,
20103491,55,55,56,259,
20103492,55,55,56,259,
20103493,55,55,259,259,
20103494,55,55,259,259,
20103495,55,55,259,259,
20103496,55,55,259,259,
20103497,55,55,259,259,
20103498,55,55,56,259,
20103499,55,55,56,259,
20103500,55,55,56,259,
20103501,55,55,56,259,
20103502,55,55,56,259,
20103503,55,55,56,259,
20103504,55,55,56,259,
20103505,55,55,56,259,
20103506,55,55,56,259,
20103507,55,55,56,259,
20103508,55,55,56,259,
20103509,55,55,56,259,
20103510,55,55,56,259,
20103511,55,55,56,259,
20103512,55,55,56,259,
20103513,55,55,56,259,
20103514,55,55,56,259,
20103515,55,55,56,259,
20103516,55,55,56,259,
20103517,55,55,56,259,
20103518,55,55,56,259,
20103519,55,55,56,259,
20103520,55,55,56,259,
20103521,55,55,56,259,
20103522,55,55,56,259,
20103523,55,55,56,259,
20103524,55,55,56,259,
20103525,55,55,56,259,
20103526,55,55,56,259,
20103527,55,55,56,259,
20103528,55,55,56,259,
20103529,55,55,56,259,
20103530,55,55,56,259,
20103531,55,55,56,259,
20103532,55,55,56,259,
20103533,55,55,56,259,
20103534,55,55,56,259,
20103535,55,55,56,259,
20103536,55,55,56,259,
20103537,55,55,56,259,
20103538,55,55,56,259,
20103539,55,55,56,259,
20103540,55,55,56,259,
20103541,55,55,56,259,
20103542,55,55,56,259,
20103543,55,55,56,259,
20103544,55,55,56,259,
20103545,55,55,56,259,
20103546,55,55,56,259,
20103547,55,55,56,259,
20103548,55,55,56,259,
20103549,55,55,56,259,
20103550,55,55,56,259,
20103551,55,55,56,259,
20103552,55,55,56,259,
20103553,55,55,259,259,
20103554,55,55,259,259,
20103555,55,55,259,259,
20103556,55,55,259,259,
20103557,55,55,56,259,
20103558,55,55,56,259,
20103559,55,55,56,259,
20103560,55,55,56,259,
20103561,55,55,56,259,
20103562,55,55,56,259,
20103563,55,55,56,259,
20103564,55,55,56,259,
20103565,55,55,56,259,
20103566,55,55,56,259,
20103567,55,55,56,259,
20103568,55,55,56,259,
20103569,55,55,56,259,
20103570,55,55,56,259,
20103571,55,55,56,259,
20103572,55,55,56,259,
20103573,55,55,259,259,
20103574,55,55,259,259,
20103575,55,55,56,259,
20103576,55,55,56,259,
20103577,55,55,56,259,
20103578,55,55,56,259,
20103579,55,55,56,259,
20103580,55,55,56,259,
20103581,55,55,56,259,
20103582,55,55,56,259,
20103583,55,55,56,259,
20103584,55,55,56,259,
20103585,55,55,56,259,
20103586,55,55,56,259,
20103587,55,55,56,259,
20103588,55,55,56,259,
20103589,55,55,56,259,
20103590,55,55,56,259,
20103591,55,55,56,259,
20103592,55,55,56,259,
20103593,55,55,56,259,
20103594,55,55,56,259,
20103595,55,55,56,259,
20103596,55,55,56,259,
20103597,55,55,56,259,
20103598,55,55,56,259,
20103599,55,55,56,259,
20103600,55,55,56,259,
20103601,55,55,56,259,
20103602,55,55,56,259,
20103603,55,55,56,259,
20103604,55,55,56,259,
20103605,55,55,56,259,
20103606,55,55,56,259,
20103607,55,55,56,259,
20103608,55,55,56,259,
20103609,55,55,56,259,
20103610,55,55,56,259,
20103611,55,55,56,259,
20103612,55,55,56,259,
20103613,55,55,56,259,
20103614,55,55,56,259,
20103615,55,55,56,259,
20103616,55,55,56,259,
20103617,55,55,56,259,
20103618,55,55,56,259,
20103619,55,55,56,259,
20103620,55,55,56,259,
20103621,55,55,56,259,
20103622,55,55,56,259,
20103623,55,55,56,259,
20103624,55,55,56,259,
20103625,55,55,56,259,
20103626,55,55,56,259,
20103627,55,55,56,259,
20103628,55,55,56,259,
20103629,55,55,56,259,
20103630,55,55,56,259,
20103631,55,55,56,259,
20103632,55,55,56,259,
20103633,55,55,56,259,
20103634,55,55,56,259,
20103635,55,55,56,259,
20103636,55,55,56,259,
20103637,55,55,56,259,
20103638,55,55,56,259,
20103639,55,55,56,259,
20103640,55,55,56,259,
20103641,55,55,56,259,
20103642,55,55,56,259,
20103643,55,55,56,259,
20103644,55,55,56,259,
20103645,55,55,56,259,
20103646,55,55,56,259,
20103647,55,55,56,259,
20103648,55,55,56,259,
20103649,55,55,56,259,
20103650,55,55,56,259,
20103651,55,55,56,259,
20103652,55,55,56,259,
20103653,55,55,56,259,
20103654,55,55,56,259,
20103655,55,55,56,259,
20103656,55,55,56,259,
20103657,55,55,56,259,
20103658,55,55,56,259,
20103659,55,55,56,259,
20103660,55,55,56,259,
20110011,55,55,56,259,
20110012,55,55,56,259,
20110013,55,55,56,259,
20110014,55,55,56,259,
20110015,55,55,56,259,
20110016,55,55,56,259,
20110017,55,55,56,259,
20110018,55,55,56,259,
20110019,55,55,56,259,
20110020,55,55,56,259,
20110021,55,55,56,259,
20110022,55,55,56,259,
20110023,55,55,56,259,
20110024,55,55,56,259,
20110025,55,55,56,259,
20110026,55,55,56,259,
20110027,55,55,56,259,
20110028,55,55,56,259,
20110029,55,55,56,259,
20110030,55,55,56,259,
20110031,55,55,56,259,
20110032,55,55,56,259,
20110033,55,55,56,259,
20110034,55,55,56,259,
20110035,55,55,56,259,
20110036,55,55,56,259,
20110037,55,55,56,259,
20110038,55,55,56,259,
20110039,55,55,56,259,
20110040,55,55,56,259,
20110041,55,55,56,259,
20110042,55,55,56,259,
20110043,55,55,259,259,
20110044,55,55,259,259,
20110045,55,55,259,259,
20110046,55,55,259,259,
20110047,55,55,259,259,
20110048,55,55,56,259,
20110049,55,55,56,259,
20110050,55,55,56,259,
20110051,55,55,56,259,
20110052,55,55,56,259,
20110053,55,55,259,259,
20110054,55,55,259,259,
20110055,55,55,259,259,
20110056,55,55,259,259,
20110057,55,55,56,259,
20110058,55,55,56,259,
20110059,55,55,56,259,
20110060,55,55,56,259,
20110061,55,55,56,259,
20110062,55,55,56,259,
20110063,55,55,259,259,
20110064,55,55,259,259,
20110065,55,55,56,259,
20110066,55,55,56,259,
20110067,55,55,56,259,
20110068,55,55,56,259,
20110069,55,55,56,259,
20110070,55,55,56,259,
20110071,55,55,56,259,
20110072,55,55,56,259,
20110073,55,55,259,259,
